status_CE_to_PATHD	path	old_path_for_rename	classification	PRH_fc337f05d6	ANC_b474f429ee	ALT_5d127388df	PATHD_bd328fadd6	UPS_origin_main	CE_ce144d00c2	PATHD_equals	CE_equals
M	extensions/github-copilot/package.json		integrated-with-upstream: CE matches current UPS	e6967edf2c96abc56da198e4cf1cb8c44197b921	e6967edf2c96abc56da198e4cf1cb8c44197b921	e6967edf2c96abc56da198e4cf1cb8c44197b921	e6967edf2c96abc56da198e4cf1cb8c44197b921	0fd213ac36d6c8be8eb4e3210482f7304a4a2375	0fd213ac36d6c8be8eb4e3210482f7304a4a2375	PRH,ANC,ALT,PATHD	UPS,CE
D	extensions/gmi/index.test.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	feddcd782c6417cd8f8d07573afabcb98c9496f1	feddcd782c6417cd8f8d07573afabcb98c9496f1	ABSENT	UPS,CE
D	extensions/gmi/index.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	541b7f4dc4a66fb40df6f9b3485ce40ce1e128f9	541b7f4dc4a66fb40df6f9b3485ce40ce1e128f9	ABSENT	UPS,CE
D	extensions/gmi/models.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	b324f453ad285714dae0b42ae92deb8194d58927	b324f453ad285714dae0b42ae92deb8194d58927	ABSENT	UPS,CE
D	extensions/gmi/openclaw.plugin.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	dca4a21493db0e41574482bc6793114198849bbc	dca4a21493db0e41574482bc6793114198849bbc	ABSENT	UPS,CE
D	extensions/gmi/package.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	d87f40ee7cb961df2d7ae9abc035b8deb0a56561	d87f40ee7cb961df2d7ae9abc035b8deb0a56561	ABSENT	UPS,CE
D	extensions/gmi/provider-catalog.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	cc7a87ea246a9829f1a209639cdd3766606b3943	cc7a87ea246a9829f1a209639cdd3766606b3943	ABSENT	UPS,CE
D	extensions/gmi/tsconfig.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	b8a85a99ac3dc4997c603c8d61f57b469f6a3123	b8a85a99ac3dc4997c603c8d61f57b469f6a3123	ABSENT	UPS,CE
M	extensions/google-meet/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	716a63ce4c96c334deb72439fc00492a165cea1b	716a63ce4c96c334deb72439fc00492a165cea1b	716a63ce4c96c334deb72439fc00492a165cea1b	716a63ce4c96c334deb72439fc00492a165cea1b	3a505567d67a9c1c7510a1e74bd1c7c38d0fd7a7	3a505567d67a9c1c7510a1e74bd1c7c38d0fd7a7	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/google-meet/package.json		integrated-with-upstream: CE matches current UPS	efea4fe15cbf6049720bf62cd3517cf38cd0be98	efea4fe15cbf6049720bf62cd3517cf38cd0be98	efea4fe15cbf6049720bf62cd3517cf38cd0be98	efea4fe15cbf6049720bf62cd3517cf38cd0be98	5ae47b5ae87d87bdc29ac8ce50931163b9baa8f0	5ae47b5ae87d87bdc29ac8ce50931163b9baa8f0	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/google-meet/src/realtime-node.ts		integrated-with-upstream: CE matches current UPS	9ad189c834ad03380f8d8d6d7e0d455f5f365af4	9ad189c834ad03380f8d8d6d7e0d455f5f365af4	c768b283728f822c25ba0b7638775cfed90028f7	9ad189c834ad03380f8d8d6d7e0d455f5f365af4	c768b283728f822c25ba0b7638775cfed90028f7	c768b283728f822c25ba0b7638775cfed90028f7	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/google/package.json		integrated-with-upstream: CE matches current UPS	f36c02cb3517141fcc81f792da911b3c83240ca3	f36c02cb3517141fcc81f792da911b3c83240ca3	f36c02cb3517141fcc81f792da911b3c83240ca3	f36c02cb3517141fcc81f792da911b3c83240ca3	1fb7fbb50618b27c64ff17e62adda9b8fad11210	1fb7fbb50618b27c64ff17e62adda9b8fad11210	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/google/src/gemini-web-search-provider.runtime.ts		integrated-with-upstream: CE matches current UPS	4e7f32a752045700c8f9a63bf64f07c1f614cf9d	4e7f32a752045700c8f9a63bf64f07c1f614cf9d	4e7f32a752045700c8f9a63bf64f07c1f614cf9d	4e7f32a752045700c8f9a63bf64f07c1f614cf9d	239be795473a43712b621744372d8cc1fbfb7162	239be795473a43712b621744372d8cc1fbfb7162	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/googlechat/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	a00d24b1087543ac9713627a1394e848f1684b99	a00d24b1087543ac9713627a1394e848f1684b99	a00d24b1087543ac9713627a1394e848f1684b99	a00d24b1087543ac9713627a1394e848f1684b99	6beb44d7e89d1b54492dc9b6b9092baab79bfba3	6beb44d7e89d1b54492dc9b6b9092baab79bfba3	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/googlechat/package.json		integrated-with-upstream: CE matches current UPS	34b1144ee7bf5620b5876019e75d5fe55003d8fb	34b1144ee7bf5620b5876019e75d5fe55003d8fb	34b1144ee7bf5620b5876019e75d5fe55003d8fb	34b1144ee7bf5620b5876019e75d5fe55003d8fb	e450a843a3267b55dcf547d330052eacd59ce73f	e450a843a3267b55dcf547d330052eacd59ce73f	PRH,ANC,ALT,PATHD	UPS,CE
D	extensions/googlechat/src/channel-base.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	61dfcfaef60f0d5881c771463367189453d00a5e	ABSENT	61dfcfaef60f0d5881c771463367189453d00a5e	61dfcfaef60f0d5881c771463367189453d00a5e	ABSENT	ALT,UPS,CE
M	extensions/googlechat/src/channel-config.test.ts		integrated-with-upstream: CE matches current UPS	9fd07964c408e5d61162697eb1265d2a07b08b56	9fd07964c408e5d61162697eb1265d2a07b08b56	2103399c10f8df245b10569406bbd349991143a1	9fd07964c408e5d61162697eb1265d2a07b08b56	2103399c10f8df245b10569406bbd349991143a1	2103399c10f8df245b10569406bbd349991143a1	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/googlechat/src/channel.adapters.ts		integrated-with-upstream: CE matches current UPS	3845bfed6ff6ce73c67853b1beacd8fee4676ed1	3845bfed6ff6ce73c67853b1beacd8fee4676ed1	0b8b6ecf2e96e91ff9165c01fc4dd149c52c9647	3845bfed6ff6ce73c67853b1beacd8fee4676ed1	0b8b6ecf2e96e91ff9165c01fc4dd149c52c9647	0b8b6ecf2e96e91ff9165c01fc4dd149c52c9647	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/googlechat/src/channel.setup.ts		integrated-with-upstream: CE matches current UPS	f81c050f275752e354486bebf3fc86484c65d209	f81c050f275752e354486bebf3fc86484c65d209	a57b1e8c18eb5566db92c61f94145ef2649d993a	f81c050f275752e354486bebf3fc86484c65d209	a57b1e8c18eb5566db92c61f94145ef2649d993a	a57b1e8c18eb5566db92c61f94145ef2649d993a	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/googlechat/src/channel.ts		integrated-with-upstream: CE matches current UPS	6a4ec13091cfa8ff2ecf9f0e9a0fab5d55285f72	6a4ec13091cfa8ff2ecf9f0e9a0fab5d55285f72	7df2b76810896f7772da591f5d12809f8008d6b8	6a4ec13091cfa8ff2ecf9f0e9a0fab5d55285f72	7df2b76810896f7772da591f5d12809f8008d6b8	7df2b76810896f7772da591f5d12809f8008d6b8	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/gradium/package.json		integrated-with-upstream: CE matches current UPS	c344aea79c75dd57667d3411ed26c169240eb65d	c344aea79c75dd57667d3411ed26c169240eb65d	c344aea79c75dd57667d3411ed26c169240eb65d	c344aea79c75dd57667d3411ed26c169240eb65d	1e465bcb61ca8dcb804207a4d4a76c55e4ede07a	1e465bcb61ca8dcb804207a4d4a76c55e4ede07a	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/groq/package.json		integrated-with-upstream: CE matches current UPS	22aafadba65385b6ffaa935b75fb258c36428220	22aafadba65385b6ffaa935b75fb258c36428220	22aafadba65385b6ffaa935b75fb258c36428220	22aafadba65385b6ffaa935b75fb258c36428220	4d9436a43d6dbbc85f84329f3587ebf1941effc0	4d9436a43d6dbbc85f84329f3587ebf1941effc0	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/huggingface/package.json		integrated-with-upstream: CE matches current UPS	6cf735b8742c8cedd113afe4792d3a7f2bf86eaa	6cf735b8742c8cedd113afe4792d3a7f2bf86eaa	6cf735b8742c8cedd113afe4792d3a7f2bf86eaa	6cf735b8742c8cedd113afe4792d3a7f2bf86eaa	a84b44453c5ef68734052d2c06ce6d35f3e556b9	a84b44453c5ef68734052d2c06ce6d35f3e556b9	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/image-generation-core/package.json		integrated-with-upstream: CE matches current UPS	024ce129411f2a75ea3f0b203423c287c26d0542	024ce129411f2a75ea3f0b203423c287c26d0542	024ce129411f2a75ea3f0b203423c287c26d0542	024ce129411f2a75ea3f0b203423c287c26d0542	1d12f331a0762db571f581cc994252609a33e715	1d12f331a0762db571f581cc994252609a33e715	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/imessage/package.json		integrated-with-upstream: CE matches current UPS	2e0a4ef00ee9489a079ed007fe363bf4452defb6	2e0a4ef00ee9489a079ed007fe363bf4452defb6	2e0a4ef00ee9489a079ed007fe363bf4452defb6	2e0a4ef00ee9489a079ed007fe363bf4452defb6	d81d5116d4663ba8706fc34c3eee3721b651866e	d81d5116d4663ba8706fc34c3eee3721b651866e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/inworld/package.json		integrated-with-upstream: CE matches current UPS	28a286669e78788d1de85a9e987b354c598fc7ed	28a286669e78788d1de85a9e987b354c598fc7ed	28a286669e78788d1de85a9e987b354c598fc7ed	28a286669e78788d1de85a9e987b354c598fc7ed	b7aba105112f77eb97acc259461afcadfaadb7aa	b7aba105112f77eb97acc259461afcadfaadb7aa	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/irc/package.json		integrated-with-upstream: CE matches current UPS	e385d010da35e44bce9eee60c722bf5918d45dee	e385d010da35e44bce9eee60c722bf5918d45dee	e385d010da35e44bce9eee60c722bf5918d45dee	e385d010da35e44bce9eee60c722bf5918d45dee	cc892ab5bd970be41e8b3512ce61664508513fe7	cc892ab5bd970be41e8b3512ce61664508513fe7	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/kilocode/package.json		integrated-with-upstream: CE matches current UPS	4defe82084a81312bf869e6287c5f220607d052a	4defe82084a81312bf869e6287c5f220607d052a	4defe82084a81312bf869e6287c5f220607d052a	4defe82084a81312bf869e6287c5f220607d052a	a8bb404183083790b294a99d32e345de12c009b4	a8bb404183083790b294a99d32e345de12c009b4	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/kimi-coding/package.json		integrated-with-upstream: CE matches current UPS	5ac58b3363c17a0194a82fb9754a505271b750e9	5ac58b3363c17a0194a82fb9754a505271b750e9	5ac58b3363c17a0194a82fb9754a505271b750e9	5ac58b3363c17a0194a82fb9754a505271b750e9	4df407321d533e577df11105d701347f74d37d1e	4df407321d533e577df11105d701347f74d37d1e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/line/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	779029becb9dd1267796fbb47d62d1745848a603	779029becb9dd1267796fbb47d62d1745848a603	779029becb9dd1267796fbb47d62d1745848a603	779029becb9dd1267796fbb47d62d1745848a603	e0f69b9154236353a61fbfb8bd51698256473eda	e0f69b9154236353a61fbfb8bd51698256473eda	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/line/package.json		integrated-with-upstream: CE matches current UPS	45d022c1c9308eb9b31c8b9e2cb597d83fd5594f	45d022c1c9308eb9b31c8b9e2cb597d83fd5594f	45d022c1c9308eb9b31c8b9e2cb597d83fd5594f	45d022c1c9308eb9b31c8b9e2cb597d83fd5594f	ea729d3fa3daef3c0321ab84bbcd75e17c7d7faf	ea729d3fa3daef3c0321ab84bbcd75e17c7d7faf	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/litellm/package.json		integrated-with-upstream: CE matches current UPS	7a66ff74b91c728735918c96b5c6cd6d0ecf4402	7a66ff74b91c728735918c96b5c6cd6d0ecf4402	7a66ff74b91c728735918c96b5c6cd6d0ecf4402	7a66ff74b91c728735918c96b5c6cd6d0ecf4402	5ed8cfa1881625619beedbdba04dc64203c4b346	5ed8cfa1881625619beedbdba04dc64203c4b346	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/llm-task/package.json		integrated-with-upstream: CE matches current UPS	8bfb92054669ac08f723cb412267d7051b2cf23a	8bfb92054669ac08f723cb412267d7051b2cf23a	8bfb92054669ac08f723cb412267d7051b2cf23a	8bfb92054669ac08f723cb412267d7051b2cf23a	49ee8333fae4a8cb97c446e5583400fad2ec96d6	49ee8333fae4a8cb97c446e5583400fad2ec96d6	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/lmstudio/package.json		integrated-with-upstream: CE matches current UPS	05ba73fece79cc8e0c8755b9ea87a5c7daf2c54f	05ba73fece79cc8e0c8755b9ea87a5c7daf2c54f	05ba73fece79cc8e0c8755b9ea87a5c7daf2c54f	05ba73fece79cc8e0c8755b9ea87a5c7daf2c54f	05ddf190e73ecff10f95610777bff14d83c055a0	05ddf190e73ecff10f95610777bff14d83c055a0	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/lobster/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	638d6d2e5223cc5bfbeb9f3481c8e27eff1ea9df	638d6d2e5223cc5bfbeb9f3481c8e27eff1ea9df	638d6d2e5223cc5bfbeb9f3481c8e27eff1ea9df	638d6d2e5223cc5bfbeb9f3481c8e27eff1ea9df	97084dee2236dc4318c89e2f1dd0b0a2b6ed4436	97084dee2236dc4318c89e2f1dd0b0a2b6ed4436	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/lobster/package.json		integrated-with-upstream: CE matches current UPS	a211670afd9648e2dfcaa3730fd77635241db81f	a211670afd9648e2dfcaa3730fd77635241db81f	a211670afd9648e2dfcaa3730fd77635241db81f	a211670afd9648e2dfcaa3730fd77635241db81f	84877e8ff55b09c465dc800623f1a4d32211ef6e	84877e8ff55b09c465dc800623f1a4d32211ef6e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/matrix/CHANGELOG.md		integrated-with-upstream: CE matches current UPS	aa150f18d60b35dc2d60da2642b7d819233fcae8	aa150f18d60b35dc2d60da2642b7d819233fcae8	aa150f18d60b35dc2d60da2642b7d819233fcae8	aa150f18d60b35dc2d60da2642b7d819233fcae8	362d3b54b133a1ebbbe8a5647f56613c870ab630	362d3b54b133a1ebbbe8a5647f56613c870ab630	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/matrix/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	38f1812359e2b5dc196cfc93e499a8f422f21737	38f1812359e2b5dc196cfc93e499a8f422f21737	38f1812359e2b5dc196cfc93e499a8f422f21737	38f1812359e2b5dc196cfc93e499a8f422f21737	4f9e571d20fcce9889c734196746f416ccad46e6	4f9e571d20fcce9889c734196746f416ccad46e6	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/matrix/package.json		integrated-with-upstream: CE matches current UPS	931cd40ece187dbbc6661955b7c6f86273b1a754	931cd40ece187dbbc6661955b7c6f86273b1a754	931cd40ece187dbbc6661955b7c6f86273b1a754	931cd40ece187dbbc6661955b7c6f86273b1a754	fb41b27fe67a6547c463a9f2600d1a0d888753ef	fb41b27fe67a6547c463a9f2600d1a0d888753ef	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/mattermost/package.json		integrated-with-upstream: CE matches current UPS	b4a41fe6727b593aa0ff820c486183cf5728d7e7	b4a41fe6727b593aa0ff820c486183cf5728d7e7	b4a41fe6727b593aa0ff820c486183cf5728d7e7	b4a41fe6727b593aa0ff820c486183cf5728d7e7	56896eb282a2cac29c500a40ac9eaf959b9fd0de	56896eb282a2cac29c500a40ac9eaf959b9fd0de	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/media-understanding-core/package.json		integrated-with-upstream: CE matches current UPS	a132cace328ad0cbe5dab774cdaaea473031bde8	a132cace328ad0cbe5dab774cdaaea473031bde8	a132cace328ad0cbe5dab774cdaaea473031bde8	a132cace328ad0cbe5dab774cdaaea473031bde8	0822c3fbd431e4da0bc46932a3f357ff1005467b	0822c3fbd431e4da0bc46932a3f357ff1005467b	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/memory-core/package.json		integrated-with-upstream: CE matches current UPS	f041fa94fe8c3fb414d66a64d46ab81e95344d8a	f041fa94fe8c3fb414d66a64d46ab81e95344d8a	f041fa94fe8c3fb414d66a64d46ab81e95344d8a	f041fa94fe8c3fb414d66a64d46ab81e95344d8a	aac8af9112400c14a205c6ed73f08bc16828d60d	aac8af9112400c14a205c6ed73f08bc16828d60d	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/memory-lancedb/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	04c5ba2ae446aae253a5a28a38afa8682b406c0a	04c5ba2ae446aae253a5a28a38afa8682b406c0a	04c5ba2ae446aae253a5a28a38afa8682b406c0a	04c5ba2ae446aae253a5a28a38afa8682b406c0a	38f534cae8b359f2665daa13f2798b54247e34f9	38f534cae8b359f2665daa13f2798b54247e34f9	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/memory-lancedb/package.json		integrated-with-upstream: CE matches current UPS	e73ad276ec79f9ae999238440514d4fd88033f6f	e73ad276ec79f9ae999238440514d4fd88033f6f	e73ad276ec79f9ae999238440514d4fd88033f6f	e73ad276ec79f9ae999238440514d4fd88033f6f	692e4d69093611a8fca0ad2c4c043dd5b4ab5fe5	692e4d69093611a8fca0ad2c4c043dd5b4ab5fe5	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/memory-wiki/package.json		integrated-with-upstream: CE matches current UPS	2ac228dca36ea87e48073e99fd9c4a5400e3b94f	2ac228dca36ea87e48073e99fd9c4a5400e3b94f	2ac228dca36ea87e48073e99fd9c4a5400e3b94f	2ac228dca36ea87e48073e99fd9c4a5400e3b94f	fb886d2296eb56c7a9005b465129a80645ddca07	fb886d2296eb56c7a9005b465129a80645ddca07	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/microsoft-foundry/package.json		integrated-with-upstream: CE matches current UPS	1f0082a5ebfff584bd14b2e77d9cd4aadf38fd90	1f0082a5ebfff584bd14b2e77d9cd4aadf38fd90	1f0082a5ebfff584bd14b2e77d9cd4aadf38fd90	1f0082a5ebfff584bd14b2e77d9cd4aadf38fd90	f28e2825c7dc190f2d48c4682e67034f420e12e4	f28e2825c7dc190f2d48c4682e67034f420e12e4	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/microsoft/package.json		integrated-with-upstream: CE matches current UPS	39ac6b260aeb4a1ccd51988513b9304c8271eee0	39ac6b260aeb4a1ccd51988513b9304c8271eee0	39ac6b260aeb4a1ccd51988513b9304c8271eee0	39ac6b260aeb4a1ccd51988513b9304c8271eee0	b499fc63fe62720366b745e695e035435b88912e	b499fc63fe62720366b745e695e035435b88912e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/migrate-claude/package.json		integrated-with-upstream: CE matches current UPS	1e283bc6e5cd7eb7248e38d3c82d35dcf5a51aec	1e283bc6e5cd7eb7248e38d3c82d35dcf5a51aec	1e283bc6e5cd7eb7248e38d3c82d35dcf5a51aec	1e283bc6e5cd7eb7248e38d3c82d35dcf5a51aec	edc50059f399200c7763fa624cb47b3e545a91bb	edc50059f399200c7763fa624cb47b3e545a91bb	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/migrate-hermes/package.json		integrated-with-upstream: CE matches current UPS	bd035de7ca26bc20da47a742e5fdbade7bdcb23e	bd035de7ca26bc20da47a742e5fdbade7bdcb23e	bd035de7ca26bc20da47a742e5fdbade7bdcb23e	bd035de7ca26bc20da47a742e5fdbade7bdcb23e	2ce11cc4573bdbbed40f6b336c933f5d89321607	2ce11cc4573bdbbed40f6b336c933f5d89321607	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/minimax/package.json		integrated-with-upstream: CE matches current UPS	b1b86aad7f5b21469e96221cdc5529966c06857f	b1b86aad7f5b21469e96221cdc5529966c06857f	b1b86aad7f5b21469e96221cdc5529966c06857f	b1b86aad7f5b21469e96221cdc5529966c06857f	e6ac668203bcecbc8a097c7ff4bad864a411f110	e6ac668203bcecbc8a097c7ff4bad864a411f110	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/mistral/package.json		integrated-with-upstream: CE matches current UPS	63404b823b916bd105e8fed1cf18cce433835c9a	63404b823b916bd105e8fed1cf18cce433835c9a	63404b823b916bd105e8fed1cf18cce433835c9a	63404b823b916bd105e8fed1cf18cce433835c9a	b498ade40c3bd37b31999f731bdec82ed8937a62	b498ade40c3bd37b31999f731bdec82ed8937a62	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/moonshot/package.json		integrated-with-upstream: CE matches current UPS	166fd4908e08beb6fb1bdbac9486cf45d0feae56	166fd4908e08beb6fb1bdbac9486cf45d0feae56	166fd4908e08beb6fb1bdbac9486cf45d0feae56	166fd4908e08beb6fb1bdbac9486cf45d0feae56	df0dafa43da11a41ff692a5a4198ed9fd24e06c1	df0dafa43da11a41ff692a5a4198ed9fd24e06c1	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/msteams/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	8cf9739abbd76a586d5bdc32a01bc1af3afe6d17	8cf9739abbd76a586d5bdc32a01bc1af3afe6d17	8cf9739abbd76a586d5bdc32a01bc1af3afe6d17	8cf9739abbd76a586d5bdc32a01bc1af3afe6d17	4bb4b28c47f56297896ea9da5480d40737ff4773	4bb4b28c47f56297896ea9da5480d40737ff4773	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/msteams/package.json		integrated-with-upstream: CE matches current UPS	5a9c196beeadf970dcdb8b785d9a4a5794429f94	5a9c196beeadf970dcdb8b785d9a4a5794429f94	5a9c196beeadf970dcdb8b785d9a4a5794429f94	5a9c196beeadf970dcdb8b785d9a4a5794429f94	6fe533ecbec7442c8229796ec218ac8ba12e7ac8	6fe533ecbec7442c8229796ec218ac8ba12e7ac8	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/msteams/src/outbound.ts		integrated-with-upstream: CE matches current UPS	4032a0b84922de685aebb438fba1f252ec4515aa	4032a0b84922de685aebb438fba1f252ec4515aa	8099d9f688ea0a1bac4ca7d24b911f3f28972d0a	4032a0b84922de685aebb438fba1f252ec4515aa	8099d9f688ea0a1bac4ca7d24b911f3f28972d0a	8099d9f688ea0a1bac4ca7d24b911f3f28972d0a	PRH,ANC,PATHD	ALT,UPS,CE
M	extensions/nextcloud-talk/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	f283472b94fb8a7f8aee02338f7e4109a21d5bb2	f283472b94fb8a7f8aee02338f7e4109a21d5bb2	f283472b94fb8a7f8aee02338f7e4109a21d5bb2	f283472b94fb8a7f8aee02338f7e4109a21d5bb2	141d91fa8494170cbe0040428f2e57bd3c60e34c	141d91fa8494170cbe0040428f2e57bd3c60e34c	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/nextcloud-talk/package.json		integrated-with-upstream: CE matches current UPS	6a0a65955b6a74b5a27b57ab787f29c64bd8ca7c	6a0a65955b6a74b5a27b57ab787f29c64bd8ca7c	6a0a65955b6a74b5a27b57ab787f29c64bd8ca7c	6a0a65955b6a74b5a27b57ab787f29c64bd8ca7c	8d4824f8f789e67d986301194a5fb7371d05b38e	8d4824f8f789e67d986301194a5fb7371d05b38e	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/nostr/npm-shrinkwrap.json		integrated-with-upstream: CE matches current UPS	62033d09434dfeff80dbb801bf24e57bc848b888	62033d09434dfeff80dbb801bf24e57bc848b888	62033d09434dfeff80dbb801bf24e57bc848b888	62033d09434dfeff80dbb801bf24e57bc848b888	8c07a47d307cde03e40fa59d6a3e088a330106cc	8c07a47d307cde03e40fa59d6a3e088a330106cc	PRH,ANC,ALT,PATHD	UPS,CE
M	extensions/nostr/package.json		integrated-with-upstream: CE matches current UPS	e5830171f7d3a5ae34b0b7f7e88cd0e53cbff9db	e5830171f7d3a5ae34b0b7f7e88cd0e53cbff9db	e5830171f7d3a5ae34b0b7f7e88cd0e53cbff9db	e5830171f7d3a5ae34b0b7f7e88cd0e53cbff9db	679b902f7651ba1c1a221e04b6de0b7f844454b8	679b902f7651ba1c1a221e04b6de0b7f844454b8	PRH,ANC,ALT,PATHD	UPS,CE
D	extensions/novita/index.test.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	bb392296f9d96ad63e6711f0675282093352a9d5	bb392296f9d96ad63e6711f0675282093352a9d5	ABSENT	UPS,CE
D	extensions/novita/index.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	9c5bc37e33fcc111f9fdc4f17d7b0ba23c2f4613	9c5bc37e33fcc111f9fdc4f17d7b0ba23c2f4613	ABSENT	UPS,CE
D	extensions/novita/models.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	69310397fd73cc63d7005f670dc9600bee9bb617	69310397fd73cc63d7005f670dc9600bee9bb617	ABSENT	UPS,CE
D	extensions/novita/openclaw.plugin.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	b74faa7658b7c62fac1cf719d1ecf5d617ebc0f3	b74faa7658b7c62fac1cf719d1ecf5d617ebc0f3	ABSENT	UPS,CE
D	extensions/novita/package.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	4ab6638583dfed1eb28afcded36e95ad60cea835	4ab6638583dfed1eb28afcded36e95ad60cea835	ABSENT	UPS,CE
D	extensions/novita/provider-catalog.ts		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	35434b414360b7eaefec8b60a1c3f1aeea49ea09	35434b414360b7eaefec8b60a1c3f1aeea49ea09	ABSENT	UPS,CE
D	extensions/novita/tsconfig.json		integrated-with-upstream: PATHD lacks CE/UPS file	ABSENT	ABSENT	ABSENT	ABSENT	b8a85a99ac3dc4997c603c8d61f57b469f6a3123	b8a85a99ac3dc4997c603c8d61f57b469f6a3123	ABSENT	UPS,CE
M	extensions/nvidia/package.json		integrated-with-upstream: CE matches current UPS	6d067cbc2ae6cdb78539a04e1b0364579ac19bf9	6d067cbc2ae6cdb78539a04e1b0364579ac19bf9	6d067cbc2ae6cdb78539a04e1b0364579ac19bf9	6d067cbc2ae6cdb78539a04e1b0364579ac19bf9	d9618060d0682ead66446c8cdadabd8054e9073b	d9618060d0682ead66446c8cdadabd8054e9073b	PRH,ANC,ALT,PATHD	UPS,CE
